p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
7.13951918755558e-64	-0.7152397454219	0.473	0.812	2.12750532269969e-59	19	Gusb
1.00410499543629e-63	-0.817411898065346	0.414	0.829	2.9921324759006e-59	19	Plek
3.60790113365732e-63	-1.05687780495394	0.225	0.648	1.07511845881855e-58	19	Serpine2
7.5417479562961e-63	-0.834034313526111	0.488	0.81	2.24736547349668e-58	19	Glul
4.77139143057342e-62	1.27647724717037	0.358	0.098	1.42182693239657e-57	19	H2-Aa
7.65355495052612e-62	-0.770707458553403	0.405	0.812	2.28068283970728e-57	19	Mpeg1
9.13865100655477e-62	-0.711451296985947	0.618	0.926	2.72322661344326e-57	19	Ctsh
2.79693767455494e-61	0.997750761937611	0.328	0.084	8.33459457640627e-57	19	H2-Eb1
3.66666316087499e-61	-0.840449146577205	0.352	0.769	1.09262895530914e-56	19	Itgam
6.78219078641439e-61	-1.09674991668152	1	1	2.02102503244363e-56	19	Fth1
1.68459741566709e-60	0.995604896208113	0.278	0.066	5.01993183894636e-56	19	H2-DMb2
1.77755538759239e-59	-0.74662198004863	0.393	0.769	5.29693729948656e-55	19	Cyth4
3.20719409757558e-59	-0.836971212424351	0.772	0.982	9.55711769136547e-55	19	Psap
7.82044596390448e-59	0.702327547742535	0.651	0.341	2.3304146927839e-54	19	Ccnd3
8.42580355830061e-59	-0.951937954704122	0.414	0.802	2.510805202338e-54	19	Ier3
1.42106229749346e-58	-0.705635468303825	0.385	0.793	4.23462354030075e-54	19	Fyb
8.0457596253854e-58	-0.694414099116458	0.627	0.885	2.3975559107686e-53	19	Rrbp1
1.23243290547801e-57	-0.7936336404541	0.281	0.692	3.67252681503391e-53	19	Tgfbr1
3.45436038297479e-57	-0.867020889009015	0.473	0.805	1.02936485052266e-52	19	Qk
4.4153520415387e-57	-0.929860625702585	0.186	0.613	1.31573075485812e-52	19	Plxdc2
7.21931481499024e-57	-1.39295978973649	0.296	0.681	2.15128362171894e-52	19	Hmox1
7.25553785414926e-57	1.0574196572568	0.994	0.944	2.16207772515794e-52	19	Rpl13a
2.40405192406056e-56	-0.861288891595159	0.198	0.629	7.16383432850807e-52	19	Zfhx3
3.70152210171042e-56	-0.943746346227973	0.331	0.712	1.10301657108869e-51	19	Tmem176b
3.85771225030959e-56	-1.08064030697004	0.462	0.842	1.14955967346975e-51	19	Cd14
6.1124950593321e-56	1.116874202926	0.698	0.452	1.82146240273037e-51	19	Stmn1
1.29251376415628e-54	-0.869725123827763	0.231	0.624	3.8515617658093e-50	19	Ptgs1
1.32730795513529e-54	-0.749515581342601	0.473	0.82	3.95524497550764e-50	19	Pld4
2.4994303598662e-54	-0.705764422079335	0.136	0.563	7.4480525293653e-50	19	Adap2
2.56902739915504e-54	-1.15982716366578	0.334	0.718	7.65544474674211e-50	19	Atf3
8.72817697344936e-54	0.738619247096295	0.716	0.474	2.60090945631817e-49	19	Lsm5
1.51383292436221e-53	1.07955776698435	0.799	0.528	4.51107073130696e-49	19	Crip1
2.10577979105913e-52	-0.706552448079071	0.234	0.682	6.2750131993771e-48	19	Abca1
2.82773622999021e-52	-0.850789165424826	0.432	0.775	8.42637119174782e-48	19	Man2b1
3.28296884235116e-52	-0.70462659143313	0.254	0.647	9.78291885332223e-48	19	Cd33
3.9790094677225e-52	0.819208533903527	0.447	0.161	1.18570503128663e-47	19	Ube2c
6.40919697103226e-52	0.876928275509772	0.799	0.698	1.9098766053979e-47	19	Ube2s
2.97658368460552e-51	-0.71375190429971	0.246	0.643	8.869921721756e-47	19	Pld3
1.69867233387314e-50	-1.09875049671926	0.118	0.528	5.06187368770858e-46	19	Siglech
2.01298288912093e-50	-0.799586409959065	0.228	0.617	5.99848771129146e-46	19	Cfh
4.91695684945629e-50	-0.833211665034367	0.204	0.635	1.46520397156948e-45	19	Maf
8.15961010665636e-50	-0.74623428874746	0.136	0.533	2.43148221568253e-45	19	Cxcl16
1.22544538192358e-49	-0.805215669740617	0.346	0.705	3.65170469359407e-45	19	Tlr2
4.77275808635461e-49	0.719095772768065	0.624	0.358	1.42223418215281e-44	19	Tmpo
5.64327197561376e-49	-0.802170492691239	0.21	0.625	1.68163861601314e-44	19	Pmepa1
1.17298833507427e-48	-0.724703893119379	0.213	0.596	3.49538793968782e-44	19	Ppfia4
1.67589610618164e-48	-0.887636690271591	0.237	0.615	4.99400280681067e-44	19	C5ar1
4.47081641854457e-48	-0.790248650791583	0.172	0.562	1.3322585845621e-43	19	Slco2b1
5.37695185196943e-48	0.86876541212651	0.183	0.037	1.60227788236837e-43	19	Ighd
1.07493069259652e-47	0.738672773147495	0.749	0.586	3.20318597086836e-43	19	Dek
1.53593248596576e-47	-0.925950066642249	0.34	0.681	4.57692521492938e-43	19	Nfkbiz
2.04725672100988e-46	-0.760082929611079	0.121	0.507	6.10062030293734e-42	19	P2ry13
3.96901906092711e-46	0.748901500754513	0.778	0.656	1.18272798996567e-41	19	Anp32b
4.19626445352341e-46	1.08546465728448	0.704	0.551	1.25044484450544e-41	19	Hmgn2
4.42660788537311e-46	-1.38756266463424	0.322	0.664	1.31908488376233e-41	19	Egr1
5.55052376967346e-46	-0.731587686088953	0.169	0.573	1.65400057812499e-41	19	Gas6
4.03380384330716e-45	-0.770350351605909	0.121	0.504	1.2020332072671e-40	19	Pmp22
7.97895482178337e-45	-0.92092670904562	0.589	0.825	2.37764874734323e-40	19	Zfp36
9.37145790328723e-45	-0.703014707927894	0.127	0.503	2.79260074060056e-40	19	Ecscr
1.29242582117413e-44	-1.2112887781014	0.482	0.768	3.85129970451678e-40	19	Ccl3
1.31917382040709e-44	-1.24894632175158	0.58	0.842	3.93100606743109e-40	19	Jun
2.22114411563868e-44	-0.771961158194907	0.207	0.578	6.6187873501917e-40	19	Ccr5
4.29827733433732e-44	-0.856881300794608	0.157	0.522	1.28084366285918e-39	19	Gpr84
4.40754130265832e-43	-0.969150186089091	0.13	0.506	1.31340323277915e-38	19	Il1a
5.72312497073033e-43	-0.765380767233627	0.749	0.902	1.70543401002793e-38	19	Nfkbia
4.30025956011501e-42	-0.759269166712955	0.473	0.755	1.28143434631867e-37	19	Kctd12
6.92216713751761e-42	0.90585495295111	0.29	0.091	2.06273658530887e-37	19	Satb1
3.46770405519952e-41	-0.714822735504826	0.192	0.543	1.03334113140891e-36	19	F11r
6.9256567214769e-41	0.735338073588463	0.509	0.241	2.0637764464329e-36	19	Pdcd4
4.66925224743516e-40	-0.750915909544483	0.293	0.635	1.3913904772132e-35	19	Tmem176a
7.41790522098671e-40	0.823402815526927	0.621	0.355	2.21046157680183e-35	19	Foxp1
1.79817288044855e-38	-0.715644992732242	0.352	0.685	5.35837536644864e-34	19	Ms4a6d
3.09132152915001e-38	0.882513023772651	0.63	0.403	9.21182902471411e-34	19	Cks2
1.14200627249795e-37	-0.811193963706596	0.234	0.562	3.40306449141664e-33	19	Ccrl2
2.42547972838573e-37	0.732923957392438	0.55	0.304	7.22768704261664e-33	19	Gsr
6.04488934035506e-37	1.05033925549082	0.426	0.186	1.8013165745324e-32	19	H2-Ab1
1.51142452200853e-36	-0.698380086911226	0.263	0.57	4.50389393313321e-32	19	Arsb
4.20234405539414e-35	0.924803628830513	0.385	0.162	1.2522565050669e-30	19	Chchd10
1.18255869888864e-34	-1.0028096952951	0.136	0.454	3.52390666681827e-30	19	Crybb1
1.8451039921701e-34	-0.749230847263695	0.574	0.777	5.49822538626769e-30	19	Ier5
2.02005627728084e-34	-1.03461954084484	0.189	0.507	6.01956570066918e-30	19	Tnf
2.35581867116078e-34	0.882563307370835	0.66	0.44	7.02010405819201e-30	19	Stk17b
1.37666123565476e-32	1.42923534286971	0.491	0.257	4.10231281612761e-28	19	Cd79b
1.58368360173961e-32	-0.780821559814055	0.604	0.826	4.71921876482387e-28	19	Selplg
2.7251078029779e-32	-0.849328203023216	0.18	0.485	8.12054874209384e-28	19	Lpl
1.78254209509526e-31	-1.46609114522093	0.343	0.617	5.31179718917436e-27	19	Ccl12
3.23513592472969e-31	0.699704045811371	0.683	0.465	9.64038154210199e-27	19	Erh
9.26952088591627e-31	0.817526318325499	0.902	0.765	2.76222452879419e-26	19	Rps27rt
1.19892264751602e-30	-0.705488165535094	0.189	0.511	3.57266959733298e-26	19	Dab2
6.08769380829561e-28	1.64677864038812	0.675	0.459	1.81407187793401e-23	19	Ighm
1.15138438128355e-26	-1.44650410779634	0.55	0.74	3.43101031778684e-22	19	Ccl4
1.5855185344997e-25	-0.819808137716447	0.527	0.747	4.72468668095565e-21	19	Plin2
9.76928328561371e-25	-0.700759479276093	0.68	0.868	2.91114872628003e-20	19	Fos
2.49382683964104e-23	0.755071803710676	0.29	0.128	7.43135459944634e-19	19	H2-Q7
3.85924186335606e-22	-1.25940479546144	0.275	0.506	1.15001548286147e-17	19	Ccl2
1.27431070847812e-16	-0.86537942910896	0.719	0.836	3.79731848019395e-12	19	Cstb
9.68327198596441e-15	-2.17287063123143	0.71	0.724	2.88551821909753e-10	19	Spp1
1.37995603334146e-14	-0.731085022322715	0.118	0.296	4.11213098375422e-10	19	Ms4a7
6.93118084542486e-14	-0.750972943931544	0.189	0.368	2.06542258012815e-09	19	Apoc1
2.42185289738575e-13	-1.62327767006018	0.098	0.265	7.21687944891978e-09	19	Gpnmb
4.67159728087924e-13	0.861381147206291	0.334	0.195	1.3920892737292e-08	19	AW112010
1.9580572424525e-11	1.63806493466405	0.518	0.419	5.83481477678421e-07	19	Cd74
7.99253254069197e-11	-1.47680357065392	0.462	0.588	2.3816947718008e-06	19	Fabp5
1.35895915794787e-10	0.750589243845574	0.266	0.15	4.04956239476885e-06	19	Chil3
2.92264855261724e-10	-0.781286768321652	0.266	0.406	8.70920042194412e-06	19	Il1b
5.96260264065091e-08	-0.950300303378251	0.192	0.1	0.00177679596088756	19	Retnlg
9.62308212011495e-08	-0.981698934403308	0.219	0.336	0.00286758224097305	19	Pf4
1.1669170562772e-06	-1.08770219306929	0.334	0.424	0.0347729613600043	19	Cxcl2
2.25749043931251e-06	-1.07577732501228	0.491	0.623	0.0672709576010734	19	Ccl6
2.94423393139039e-05	-0.722352956804505	0.479	0.584	0.877352269215023	19	Ccl9
4.45788362954377e-05	-0.771845036294845	0.139	0.077	1	19	Ngp
5.55020036054704e-05	-0.996313312956094	0.127	0.203	1	19	Ccl7
8.23285994354216e-05	0.817843206774215	0.456	0.394	1	19	Vps37b
0.000965686763305884	1.63820871715437	0.107	0.065	1	19	Ccl5
0.00265361969837128	-1.21469348940236	0.121	0.173	1	19	Arg1
0.00497017737714164	-0.89859301069717	0.515	0.544	1	19	Wfdc17
